ws,text type,value,word,frq,fpm
is a type of,Genre,Report,Vale,47,1.6424356733953063
is a type of,Genre,Report,flow,47,1.6424356733953063
is a type of,Genre,Report,policy,47,1.6424356733953063
is a type of,Genre,Report,activity,46,1.6074902335358316
is a type of,Genre,Report,purpose,46,1.6074902335358316
is a type of,Genre,Report,Pineta,46,1.6074902335358316
is a type of,Genre,Report,oil,46,1.6074902335358316
is a type of,Genre,Report,authority,46,1.6074902335358316
is a type of,Genre,Report,drought,46,1.6074902335358316
is a type of,Genre,Report,Vecchia,46,1.6074902335358316
is a type of,Genre,Report,Sylt,45,1.572544793676357
is a type of,Genre,Report,Restricted,45,1.572544793676357
is a type of,Genre,Report,Project,45,1.572544793676357
is a type of,Genre,Report,study,44,1.5375993538168824
is a type of,Genre,Report,sea,44,1.5375993538168824
is a type of,Genre,Report,country,44,1.5375993538168824
is a type of,Genre,Report,region,43,1.502653913957408
is a type of,Genre,Report,industry,43,1.502653913957408
is a type of,Genre,Report,number,43,1.502653913957408
is a type of,Genre,Report,map,43,1.502653913957408
is a type of,Genre,Report,specie,42,1.4677084740979334
is a type of,Genre,Report,Germany,42,1.4677084740979334
is a type of,Genre,Report,Naxos,42,1.4677084740979334
is a type of,Genre,Report,Giardini,42,1.4677084740979334
is a type of,Genre,Report,De,42,1.4677084740979334
is a type of,Genre,Report,flooding,42,1.4677084740979334
is a type of,Genre,Report,Beach,42,1.4677084740979334
is a type of,Genre,Report,Mamaia,42,1.4677084740979334
is a type of,Genre,Report,Haan,42,1.4677084740979334
is a type of,Domain,2.10 Oceanography,wave,580,20.26835511849527
is a type of,Domain,2.10 Oceanography,water,156,5.451488618078038
is a type of,Domain,2.10 Oceanography,model,142,4.962252460045393
is a type of,Domain,2.10 Oceanography,wind,139,4.857416140466969
is a type of,Domain,2.10 Oceanography,height,115,4.018725583839579
is a type of,Domain,2.10 Oceanography,effect,111,3.8789438244016807
is a type of,Domain,2.10 Oceanography,L,99,3.4595985460879852
is a type of,Domain,2.10 Oceanography,energy,87,3.0402532677742906
is a type of,Domain,2.10 Oceanography,structure,86,3.005307827914816
is a type of,Domain,2.10 Oceanography,depth,85,2.9703623880553414
is a type of,Domain,2.10 Oceanography,S,82,2.8655260684769175
is a type of,Domain,2.10 Oceanography,period,80,2.795635188757968
is a type of,Domain,2.10 Oceanography,current,80,2.795635188757968
is a type of,Domain,2.10 Oceanography,h,80,2.795635188757968
is a type of,Domain,2.10 Oceanography,velocity,77,2.6907988691795444
is a type of,Domain,2.10 Oceanography,surface,76,2.6558534293200697
is a type of,Domain,2.10 Oceanography,sediment,74,2.5859625496011205
is a type of,Domain,2.10 Oceanography,ocean,73,2.551017109741646
is a type of,Domain,2.10 Oceanography,interaction,71,2.4811262300226966
is a type of,Domain,2.10 Oceanography,[number],69,2.411235350303748
is a type of,Domain,2.10 Oceanography,sea,67,2.3413444705847986
is a type of,Domain,2.10 Oceanography,pressure,66,2.306399030725324
is a type of,Domain,2.10 Oceanography,erosion,65,2.2714535908658493
is a type of,Domain,2.10 Oceanography,datum,65,2.2714535908658493
is a type of,Domain,2.10 Oceanography,storm,64,2.2365081510063747
is a type of,Domain,2.10 Oceanography,flow,62,2.166617271287425
is a type of,Domain,2.10 Oceanography,system,61,2.1316718314279504
is a type of,Domain,2.10 Oceanography,temperature,60,2.0967263915684757
is a type of,Domain,2.10 Oceanography,Fig.,60,2.0967263915684757
is a type of,Domain,2.10 Oceanography,change,60,2.0967263915684757
is a type of,Domain,2.10 Oceanography,m,59,2.0617809517090016
is a type of,Domain,2.10 Oceanography,coast,59,2.0617809517090016
is a type of,Domain,2.10 Oceanography,number,58,2.026835511849527
is a type of,Domain,2.10 Oceanography,force,54,1.8870537524116284
is a type of,Domain,2.10 Oceanography,term,54,1.8870537524116284
is a type of,Domain,2.10 Oceanography,location,52,1.8171628726926794
is a type of,Domain,2.10 Oceanography,g,51,1.7822174328332048
is a type of,Domain,2.10 Oceanography,dissipation,51,1.7822174328332048
is a type of,Domain,2.10 Oceanography,study,50,1.7472719929737301
is a type of,Domain,2.10 Oceanography,breakwater,50,1.7472719929737301
is a type of,Domain,2.10 Oceanography,transport,49,1.7123265531142553
is a type of,Domain,2.10 Oceanography,seabed,48,1.677381113254781
is a type of,Domain,2.10 Oceanography,stress,47,1.6424356733953063
is a type of,Domain,2.10 Oceanography,speed,47,1.6424356733953063
is a type of,Domain,2.10 Oceanography,coefficient,47,1.6424356733953063
is a type of,Domain,2.10 Oceanography,parameter,46,1.6074902335358316
is a type of,Domain,2.10 Oceanography,hurricane,46,1.6074902335358316
is a type of,Domain,2.10 Oceanography,length,46,1.6074902335358316
is a type of,Domain,2.10 Oceanography,value,45,1.572544793676357
is a type of,Domain,2.10 Oceanography,time,45,1.572544793676357
is a type of,Domain,2.10 Oceanography,process,44,1.5375993538168824
is a type of,Domain,2.10 Oceanography,beach,44,1.5375993538168824
is a type of,Domain,2.10 Oceanography,Sea,44,1.5375993538168824
is a type of,Domain,2.10 Oceanography,area,43,1.502653913957408
is a type of,Domain,2.10 Oceanography,tide,42,1.4677084740979334
is a type of,Domain,2.10 Oceanography,fish,42,1.4677084740979334
is a type of,Domain,2.10 Oceanography,tsunami,42,1.4677084740979334
is a type of,Domain,2.10 Oceanography,level,40,1.397817594378984
is a type of,Domain,2.10 Oceanography,method,40,1.397817594378984
is a type of,Domain,2.10 Oceanography,surge,40,1.397817594378984
is a type of,Domain,2.10 Oceanography,rate,39,1.3628721545195095
is a type of,Domain,2.10 Oceanography,Gulf,39,1.3628721545195095
is a type of,Domain,2.10 Oceanography,slope,39,1.3628721545195095
is a type of,Domain,2.10 Oceanography,flux,39,1.3628721545195095
is a type of,Domain,2.10 Oceanography,analysis,39,1.3628721545195095
is a type of,Domain,2.10 Oceanography,error,38,1.3279267146600349
is a type of,Domain,2.10 Oceanography,distribution,38,1.3279267146600349
is a type of,Domain,2.10 Oceanography,boundary,38,1.3279267146600349
is a type of,Domain,2.10 Oceanography,layer,38,1.3279267146600349
is a type of,Domain,2.10 Oceanography,particle,38,1.3279267146600349
is a type of,Domain,2.10 Oceanography,eddy,38,1.3279267146600349
is a type of,Domain,2.10 Oceanography,drag,37,1.2929812748005602
is a type of,Domain,2.10 Oceanography,Swan,37,1.2929812748005602
is a type of,Domain,2.10 Oceanography,production,37,1.2929812748005602
is a type of,Domain,2.10 Oceanography,factor,37,1.2929812748005602
is a type of,Domain,2.10 Oceanography,r,36,1.2580358349410856
is a type of,Domain,2.10 Oceanography,condition,36,1.2580358349410856
is a type of,Domain,2.10 Oceanography,lt,36,1.2580358349410856
is a type of,Domain,2.10 Oceanography,component,36,1.2580358349410856
is a type of,Domain,2.10 Oceanography,cylinder,36,1.2580358349410856
is a type of,Domain,2.10 Oceanography,bed,35,1.223090395081611
is a type of,Domain,2.10 Oceanography,input,33,1.153199515362662
is a type of,Domain,2.10 Oceanography,peak,33,1.153199515362662
is a type of,Domain,2.10 Oceanography,friction,32,1.1182540755031873
is a type of,Domain,2.10 Oceanography,sand,32,1.1182540755031873
is a type of,Domain,2.10 Oceanography,angle,32,1.1182540755031873
is a type of,Domain,2.10 Oceanography,i,32,1.1182540755031873
is a type of,Domain,2.10 Oceanography,field,32,1.1182540755031873
is a type of,Domain,2.10 Oceanography,heat,31,1.0833086356437125
is a type of,Domain,2.10 Oceanography,region,31,1.0833086356437125
is a type of,Domain,2.10 Oceanography,t,31,1.0833086356437125
is a type of,Domain,2.10 Oceanography,event,31,1.0833086356437125
is a type of,Domain,2.10 Oceanography,salinity,31,1.0833086356437125
is a type of,Domain,2.10 Oceanography,circulation,31,1.0833086356437125
is a type of,Domain,2.10 Oceanography,North,30,1.0483631957842379
is a type of,Domain,2.10 Oceanography,zone,30,1.0483631957842379
is a type of,Domain,2.10 Oceanography,shelf,30,1.0483631957842379
is a type of,Domain,2.10 Oceanography,measurement,30,1.0483631957842379
is a type of,Domain,2.10 Oceanography,power,30,1.0483631957842379
is a type of,Domain,2.10 Oceanography,equation,30,1.0483631957842379
is a type of,Genre,Leaflet,loss,26,0.9085814363463397
is a type of,Genre,Leaflet,injury,25,0.8736359964868651
is a type of,Genre,Leaflet,life,25,0.8736359964868651
is a type of,Genre,Leaflet,risk,10,0.349454398594746
is a type of,Genre,Leaflet,illness,8,0.27956351887579683
is a type of,Genre,Leaflet,exposure,7,0.2446180790163222
is a type of,Genre,Leaflet,supply,6,0.2096726391568476
is a type of,Genre,Leaflet,service,6,0.2096726391568476
is a type of,Genre,Leaflet,landslide,6,0.2096726391568476
is a type of,Genre,Leaflet,water,6,0.2096726391568476
is a type of,Genre,Leaflet,drought,6,0.2096726391568476
is a type of,Genre,Leaflet,soil,5,0.174727199297373
is a type of,Genre,Leaflet,change,5,0.174727199297373
is a type of,Genre,Leaflet,land,5,0.174727199297373
is a type of,Genre,Leaflet,disease,5,0.174727199297373
is a type of,Genre,Leaflet,emergency,5,0.174727199297373
is a type of,Genre,Leaflet,analysis,4,0.13978175943789842
is a type of,Genre,Leaflet,level,4,0.13978175943789842
is a type of,Genre,Leaflet,accident,4,0.13978175943789842
is a type of,Genre,Leaflet,transport,4,0.13978175943789842
is a type of,Genre,Leaflet,damage,4,0.13978175943789842
is a type of,Genre,Leaflet,subsidence,4,0.13978175943789842
is a type of,Genre,Leaflet,system,4,0.13978175943789842
is a type of,Genre,Leaflet,fire,4,0.13978175943789842
is a type of,Genre,Leaflet,flood,4,0.13978175943789842
is a type of,Genre,Leaflet,probability,4,0.13978175943789842
is a type of,Genre,Leaflet,effectiveness,3,0.1048363195784238
is a type of,Genre,Leaflet,evaluation,3,0.1048363195784238
is a type of,Genre,Leaflet,dimension,3,0.1048363195784238
is a type of,Genre,Leaflet,property,3,0.1048363195784238
is a type of,Genre,Leaflet,frequency,3,0.1048363195784238
is a type of,Genre,Leaflet,intensity,3,0.1048363195784238
is a type of,Genre,Leaflet,setting,3,0.1048363195784238
is a type of,Genre,Leaflet,plant,3,0.1048363195784238
is a type of,Genre,Leaflet,flooding,3,0.1048363195784238
is a type of,Genre,Leaflet,Images,3,0.1048363195784238
is a type of,Genre,Leaflet,people,3,0.1048363195784238
is a type of,Genre,Leaflet,consideration,3,0.1048363195784238
is a type of,Genre,Leaflet,disaster,3,0.1048363195784238
is a type of,Genre,Leaflet,location,3,0.1048363195784238
is a type of,Genre,Leaflet,earthquake,3,0.1048363195784238
is a type of,Genre,Leaflet,Oscillation,3,0.1048363195784238
is a type of,Genre,Leaflet,degradation,3,0.1048363195784238
is a type of,Genre,Leaflet,term,3,0.1048363195784238
is a type of,Genre,Leaflet,salmonid,3,0.1048363195784238
is a type of,Genre,Leaflet,production,3,0.1048363195784238
is a type of,Genre,Leaflet,vulnerability,3,0.1048363195784238
is a type of,Genre,Leaflet,emphasis,3,0.1048363195784238
is a type of,Genre,Leaflet,substance,3,0.1048363195784238
is a type of,Genre,Leaflet,comment,3,0.1048363195784238
is a type of,Genre,Leaflet,animal,3,0.1048363195784238
is a type of,Genre,Leaflet,insect,3,0.1048363195784238
is a type of,Genre,Leaflet,health,3,0.1048363195784238
is a type of,Genre,Leaflet,contagion,3,0.1048363195784238
is a type of,Genre,Leaflet,University,3,0.1048363195784238
is a type of,Genre,Leaflet,Illinois,3,0.1048363195784238
is a type of,Genre,Leaflet,decline,3,0.1048363195784238
is a type of,Genre,Leaflet,wave,3,0.1048363195784238
is a type of,Genre,Leaflet,fitting,2,0.06989087971894921
is a type of,Genre,Leaflet,government,2,0.06989087971894921
is a type of,Genre,Leaflet,energy,2,0.06989087971894921
is a type of,Genre,Leaflet,failure,2,0.06989087971894921
is a type of,Genre,Leaflet,dispersal,2,0.06989087971894921
is a type of,Genre,Leaflet,housing,2,0.06989087971894921
is a type of,Genre,Leaflet,wall,2,0.06989087971894921
is a type of,Genre,Leaflet,disruption,2,0.06989087971894921
is a type of,Genre,Leaflet,interior,2,0.06989087971894921
is a type of,Genre,Leaflet,insurer,2,0.06989087971894921
is a type of,Genre,Leaflet,calcium,2,0.06989087971894921
is a type of,Genre,Leaflet,Enso,2,0.06989087971894921
is a type of,Genre,Leaflet,agriculture,2,0.06989087971894921
is a type of,Genre,Leaflet,reduction,2,0.06989087971894921
is a type of,Genre,Leaflet,effort,2,0.06989087971894921
is a type of,Genre,Leaflet,plan,2,0.06989087971894921
is a type of,Genre,Leaflet,group,2,0.06989087971894921
is a type of,Genre,Leaflet,interest,2,0.06989087971894921
is a type of,Genre,Leaflet,erosion,2,0.06989087971894921
is a type of,Genre,Leaflet,community,2,0.06989087971894921
is a type of,Genre,Leaflet,implication,2,0.06989087971894921
is a type of,Genre,Leaflet,eruption,2,0.06989087971894921
is a type of,Genre,Leaflet,plague,2,0.06989087971894921
is a type of,Genre,Leaflet,locust,2,0.06989087971894921
is a type of,Genre,Leaflet,wildland,2,0.06989087971894921
is a type of,Genre,Leaflet,objective,2,0.06989087971894921
is a type of,Genre,Leaflet,acid,2,0.06989087971894921
is a type of,Genre,Leaflet,activity,2,0.06989087971894921
is a type of,Genre,Leaflet,bank,2,0.06989087971894921
is a type of,Genre,Leaflet,surface,2,0.06989087971894921
is a type of,Genre,Leaflet,mountain,2,0.06989087971894921
is a type of,Genre,Leaflet,phenomenon,2,0.06989087971894921
is a type of,Genre,Leaflet,cladding,2,0.06989087971894921
is a type of,Genre,Leaflet,collapse,2,0.06989087971894921
is a type of,Genre,Leaflet,Red,2,0.06989087971894921
is a type of,Genre,Leaflet,storm,2,0.06989087971894921
is a type of,Genre,Leaflet,promulgation,2,0.06989087971894921
is a type of,Genre,Leaflet,material,2,0.06989087971894921
is a type of,Genre,Leaflet,formulation,2,0.06989087971894921
is a type of,Genre,Leaflet,child,2,0.06989087971894921
is a type of,Genre,Leaflet,facility,2,0.06989087971894921
is a type of,Genre,Leaflet,epidemic,2,0.06989087971894921
is a type of,Domain,3.2.4 Mining Engineering,coal,103,3.599380305525884
is a type of,Domain,3.2.4 Mining Engineering,water,72,2.5160716698821712
is a type of,Domain,3.2.4 Mining Engineering,mining,69,2.411235350303748
is a type of,Domain,3.2.4 Mining Engineering,N,44,1.5375993538168824
is a type of,Domain,3.2.4 Mining Engineering,gas,44,1.5375993538168824
is a type of,Domain,3.2.4 Mining Engineering,Virginia,44,1.5375993538168824
is a type of,Domain,3.2.4 Mining Engineering,drill,44,1.5375993538168824
is a type of,Domain,3.2.4 Mining Engineering,factor,41,1.4327630342384587
