freq,fpm,rel,ref#,text type,value
40,1.397817594378984,94.9,184,Genre,Patent
43,1.502653913957408,139.4,184,Genre,Leaflet
101,3.529489425806935,93.0,184,Genre,Law
169,5.905779336251208,96.8,184,Genre,News
458,16.00501145563937,78.8,184,Genre,Others
572,19.98879159961947,161.6,184,Genre,Informational website
720,25.160716698821712,91.7,184,Genre,Thesis
2527,88.30712652489233,69.3,184,Genre,Report
15433,539.3129733512716,73.2,184,Genre,Article
15669,547.5600971581075,108.6,184,Genre,Book
21998,768.7297860287223,133.4,184,Genre,Lexicographical material
7,0.2446180790163222,26.5,184,Domain,Unknown/NA domain
27,0.9435268762058142,43.3,184,Domain,3.2.5.4 Soil Quality Management
31,1.0833086356437125,77.5,184,Domain,1.3 Sustainable Tourism
38,1.3279267146600349,77.3,184,Domain,1.2 Environmental Education
54,1.8870537524116284,51.3,184,Domain,2.8.1 Human Ecology
95,3.319816786650087,111.0,184,Domain,2.2.4 Microbiology
286,9.994395799809736,27.2,184,Domain,3.2.1 Transport and Infrastructure Engineering
320,11.182540755031871,79.5,184,Domain,2.3 Physics
435,15.201266338871452,113.3,184,Domain,2.2 Biology
39,1.3628721545195095,251.4,188,Genre,Leaflet
75,2.620907989460595,137.3,188,Genre,Law
93,3.249925906931138,105.8,188,Genre,News
148,5.171925099202241,83.1,188,Genre,Informational website
276,9.644941401214991,94.4,188,Genre,Others
354,12.370685710254008,89.6,188,Genre,Thesis
1900,66.39633573300175,103.6,188,Genre,Report
6500,227.1453590865849,89.5,188,Genre,Book
9212,321.91739198548,111.0,188,Genre,Lexicographical material
10440,364.8303921329149,98.5,188,Genre,Article
9,0.3145089587352714,36.4,188,Domain,1.2 Environmental Education
9,0.3145089587352714,17.0,188,Domain,2.8.1 Human Ecology
11,0.3843998384542206,25.6,188,Domain,2.2.4 Microbiology
15,0.5241815978921189,47.9,188,Domain,3.2.5.4 Soil Quality Management
11,0.3843998384542206,51.9,188,Genre,Patent
32,1.1182540755031873,159.1,188,Domain,1.3 Sustainable Tourism
135,4.717634381029072,28.4,188,Domain,3.2.5 Environmental Engineering
143,4.997197899904868,22.6,188,Domain,3.2.5.1 Waste Management
178,6.220288294986479,33.7,188,Domain,3.2.1 Transport and Infrastructure Engineering
186,6.499851813862276,29.1,188,Domain,2.2.3 Zoology
200,6.989087971894921,62.3,188,Domain,3.4 Chemical Engineering
242,8.456796445992852,119.7,188,Domain,2.3 Physics
286,9.994395799809736,65.5,188,Domain,1.1 Environmental Law
335,11.706722352923991,53.2,188,Domain,3.2.4 Mining Engineering
346,12.091122191378213,62.8,188,Domain,2.2.5 Molecular Biology
382,13.349158026319298,38.9,188,Domain,3.1 Marine Engineering
456,15.935120575920418,62.7,188,Domain,2.1 Geography
555,19.394719122008404,67.7,188,Domain,2.9 Soil Sciences
558,19.499555441586825,37.8,188,Domain,3.2.2 Hydraulic Engineering
597,20.862427596106336,58.5,188,Domain,3.5.1 Renewable Energy
64,2.2365081510063747,33.2,188,Domain,2.2 Biology
15191,530.8561769052786,102.3,188,Editor,Academic/Research/Educational
9186,321.00881054913367,95.0,188,Editor,Business/NGO
1888,65.97699045468805,86.8,188,Editor,Government
1415,49.44779740115656,117.1,188,Editor,Unknown/NA editor
1368,47.80536172776126,119.4,188,Editor,Other
676,23.623117345004832,73.6,188,Domain,3.5 Energy Engineering
822,28.725151564488122,87.4,188,Domain,1 Environmental Protection
843,29.459005801537092,74.8,188,Domain,2.6 Chemistry
858,29.983187399429205,59.8,188,Domain,2.5 Hydrology
859,30.018132839288683,45.6,188,Domain,2.2.2 Botany
868,30.332641798023953,60.7,188,Domain,3.2.5.2 Water Treatment and Supply
970,33.89707666369036,91.3,188,Domain,2.8 Ecology
1254,43.82158158378115,59.1,188,Domain,2.4 Geology
1591,55.59819481642409,75.0,188,Domain,3.3  Agricultural Engineering
2173,75.9364408146383,123.4,188,Domain,3.2.5.3 Air Quality Management
2921,102.07562982952531,55.4,188,Domain,2.10 Oceanography
3422,119.58329519912209,66.2,188,Domain,0 General
6782,236.99997312695675,80.4,188,Domain,2.7.2 Climatology
6909,241.43804398911004,63.7,188,Domain,2.7.1 Meteorology
9247,323.14048238056165,59.4,188,Domain,3.2.3 Coastal Engineering
285,9.95945035995026,121.9,188,User,Unknown/NA user
4816,168.2972383632297,117.1,188,User,General public
8499,297.00129336567466,102.1,188,User,Semi-expert
15448,539.8371549491637,94.4,188,User,Expert
112,3.9138892642611554,110.1,192,Editor,Academic/Research/Educational
64,2.2365081510063747,96.6,192,Editor,Business/NGO
15,0.5241815978921189,100.6,192,Editor,Government
5,0.174727199297373,63.7,192,Editor,Other
3,0.1048363195784238,36.2,192,Editor,Unknown/NA editor
1,0.034945439859474604,49.9,192,Genre,Others
1,0.034945439859474604,36.9,192,Genre,Thesis
8,0.27956351887579683,63.7,192,Genre,Report
24,0.8386905566273904,48.2,192,Genre,Book
145,5.067088779623817,126.8,192,Domain,3.2.3 Coastal Engineering
58,2.026835511849527,149.7,192,Domain,2.10 Oceanography
34,1.1881449552221366,42.7,192,Domain,2.7.1 Meteorology
21,0.7338542370489667,33.9,192,Domain,2.7.2 Climatology
10,0.349454398594746,64.2,192,Domain,3.3  Agricultural Engineering
10,0.349454398594746,64.1,192,Domain,2.4 Geology
8,0.27956351887579683,76.0,192,Domain,2.5 Hydrology
8,0.27956351887579683,21.1,192,Domain,0 General
7,0.2446180790163222,64.6,192,Domain,3.2.2 Hydraulic Engineering
6,0.2096726391568476,43.4,192,Domain,2.2.2 Botany
4,0.13978175943789842,48.3,192,Domain,2.6 Chemistry
4,0.13978175943789842,98.9,192,Domain,2.2.5 Molecular Biology
2,0.06989087971894921,29.6,192,Domain,3.5 Energy Engineering
2,0.06989087971894921,57.2,192,Domain,3.2.5 Environmental Engineering
2,0.06989087971894921,43.2,192,Domain,3.2.4 Mining Engineering
1,0.034945439859474604,13.3,192,Domain,3.5.1 Renewable Energy
1,0.034945439859474604,7.7,192,Domain,3.2.5.3 Air Quality Management
1,0.034945439859474604,9.5,192,Domain,3.2.5.2 Water Treatment and Supply
1,0.034945439859474604,12.8,192,Domain,2.8 Ecology
1,0.034945439859474604,18.7,192,Domain,2.1 Geography
1,0.034945439859474604,14.5,192,Domain,1 Environmental Protection
141,4.927307020185919,194.1,192,Genre,Article
24,0.8386905566273904,42.2,192,Genre,Lexicographical material
3,0.1048363195784238,41.7,192,Domain,3.1 Marine Engineering
170,5.940724776110683,151.6,192,User,Expert
26,0.9085814363463397,45.6,192,User,Semi-expert
3,0.1048363195784238,10.6,192,User,General public
8,0.27956351887579683,63.5,196,Editor,Unknown/NA editor
1558,54.444995301061425,87.9,196,Editor,Unknown/NA editor
1628,56.89117609122465,96.9,196,Editor,Other
2573,89.91461675842815,80.6,196,Editor,Government
17781,621.3648661413179,125.4,196,Editor,Business/NGO
19050,665.7106293229912,87.5,196,Editor,Academic/Research/Educational
2,0.06989087971894921,8.8,196,Genre,Leaflet
8,0.27956351887579683,63.5,196,Genre,Unknown/NA genre
18,0.6290179174705428,57.9,196,Genre,Patent
32,1.1182540755031873,39.9,196,Genre,Law
130,4.542907181731699,100.9,196,Genre,News
259,9.050868923603922,99.2,196,Genre,Informational website
273,9.540105081636566,47.1,196,Genre,Thesis
295,10.308904758545008,68.8,196,Genre,Others
2126,74.294005141243,79.1,196,Genre,Report
8163,285.2596255728912,76.7,196,Genre,Book
15188,530.7513405857003,97.7,196,Genre,Article
16104,562.761363496979,132.4,196,Genre,Lexicographical material
8,0.27956351887579683,41.1,196,Domain,Unknown/NA domain
9,0.3145089587352714,11.6,196,Domain,2.8.1 Human Ecology
1102,38.50987472514102,52.6,196,Domain,3.2.5.2 Water Treatment and Supply
1562,54.58477706049933,60.6,196,Domain,3.2.5.3 Air Quality Management
1735,60.63033815618844,80.3,196,Domain,3.2.2 Hydraulic Engineering
1945,67.96888052667809,62.6,196,Domain,3.3  Agricultural Engineering
2000,69.8908797189492,72.5,196,Domain,2.2.2 Botany
2324,81.21320223341897,74.7,196,Domain,2.4 Geology
5039,176.09007145189253,65.2,196,Domain,2.10 Oceanography
7277,254.29796585739666,58.9,196,Domain,2.7.2 Climatology
1022,35.71423953638304,61.9,196,Domain,2.6 Chemistry
8846,309.12736099691233,55.7,196,Domain,2.7.1 Meteorology
14933,521.8402534215343,65.5,196,Domain,3.2.3 Coastal Engineering
9378,327.7183350021528,123.9,196,Domain,0 General
860,30.053078279148156,59.8,196,Domain,3.1 Marine Engineering
825,28.829987884066547,39.3,196,Domain,2.5 Hydrology
40,1.397817594378984,87.2,196,Domain,3.2.5.4 Soil Quality Management
41,1.4327630342384587,113.2,196,Domain,1.2 Environmental Education
55,1.921999192271103,87.3,196,Domain,2.2.4 Microbiology
164,5.731052136953835,58.0,196,Domain,2.2 Biology
228,7.967560287960209,77.0,196,Domain,2.3 Physics
231,8.072396607538634,29.9,196,Domain,3.2.1 Transport and Infrastructure Engineering
248,8.6664690851497,38.8,196,Domain,1.1 Environmental Law
249,8.701414525009175,23.4,196,Domain,2.1 Geography
854,29.843405639991307,92.3,196,Domain,3.2.5.1 Waste Management
257,8.980978043884972,27.5,196,Domain,2.2.3 Zoology
336,11.741667792783467,36.4,196,Domain,3.2.4 Mining Engineering
426,14.88675738013618,52.8,196,Domain,2.2.5 Molecular Biology
431,15.061484579433552,61.8,196,Domain,3.2.5 Environmental Engineering
457,15.970066015779894,33.9,196,Domain,3.5 Energy Engineering
608,21.246827434560558,50.6,196,Domain,2.9 Soil Sciences
618,21.596281833155306,41.4,196,Domain,3.5.1 Renewable Energy
655,22.889263107955863,47.5,196,Domain,1 Environmental Protection
797,27.851515568001258,51.2,196,Domain,2.8 Ecology
276,9.644941401214991,58.7,196,Domain,3.4 Chemical Engineering
21912,765.7244782008074,91.3,196,User,Expert
5534,193.38806418233244,91.8,196,User,General public
15001,524.2165433319784,122.9,196,User,Semi-expert
8,0.27956351887579683,63.5,196,User,Unknown/NA user
143,4.997197899904868,41.7,196,User,Unknown/NA user
21,0.7338542370489667,200.5,199,Editor,Unknown/NA editor
1437,50.21659707806501,102.9,199,Editor,Other
1849,64.61411830016853,125.5,199,Editor,Unknown/NA editor
11385,397.85383280011837,96.6,199,Editor,Business/NGO
348,12.161013071097162,60.6,199,Domain,3.2.5 Environmental Engineering
386,13.488939785757196,50.7,199,Domain,3.2.4 Mining Engineering
443,15.48082985774725,37.4,199,Domain,3.1 Marine Engineering
498,17.40282905001835,43.8,199,Domain,1 Environmental Protection
617,21.56133639329583,35.7,199,Domain,3.2.5.2 Water Treatment and Supply
635,22.19035431076637,95.4,199,Domain,2.2.5 Molecular Biology
708,24.741371420508017,55.2,199,Domain,2.8 Ecology
715,24.98598949952434,64.4,199,Domain,3.5 Energy Engineering
749,26.174134454746476,75.7,199,Domain,2.9 Soil Sciences
809,28.270860846314953,65.7,199,Domain,3.5.1 Renewable Energy
339,11.84650411236189,64.3,199,Domain,1.1 Environmental Law
865,30.22780547844553,48.5,199,Domain,3.2.2 Hydraulic Engineering
1305,45.60379901661436,57.4,199,Domain,2.2.2 Botany
1361,47.56074364874493,53.1,199,Domain,2.4 Geology
1398,48.8537249235455,80.7,199,Domain,2.5 Hydrology
1441,50.3563788375029,67.8,199,Domain,3.2.5.3 Air Quality Management
1451,50.70583323609765,56.7,199,Domain,3.3  Agricultural Engineering
4445,155.3324801753646,69.8,199,Domain,2.10 Oceanography
4914,171.72189146945817,78.7,199,Domain,0 General
6174,215.7531456923962,60.6,199,Domain,2.7.2 Climatology
9433,329.6403341944239,72.0,199,Domain,2.7.1 Meteorology
12514,437.30723440146517,66.5,199,Domain,3.2.3 Coastal Engineering
1216,42.493654869121116,89.3,199,Domain,2.6 Chemistry
2333,81.52771119215424,87.9,199,Editor,Government
314,10.972868115875023,81.0,199,Domain,3.4 Chemical Engineering
253,8.841196284447074,33.2,199,Domain,3.2.5.1 Waste Management
18397,642.8912570947542,101.6,199,Editor,Academic/Research/Educational
3,0.1048363195784238,15.9,199,Genre,Leaflet
21,0.7338542370489667,200.5,199,Genre,Unknown/NA genre
52,1.8171628726926794,78.1,199,Genre,Law
99,3.4595985460879852,92.4,199,Genre,News
109,3.8090529446827315,50.2,199,Genre,Informational website
226,7.89766940824126,63.4,199,Genre,Others
348,12.161013071097162,72.2,199,Genre,Thesis
2002,69.96077059866816,89.5,199,Genre,Report
6899,241.08858959051528,77.9,199,Genre,Book
303,10.588468277420805,34.5,199,Domain,2.1 Geography
10504,367.06690028392126,103.8,199,Genre,Lexicographical material
5,0.174727199297373,16.8,199,Domain,1.2 Environmental Education
13,0.45429071817316985,20.4,199,Domain,2.8.1 Human Ecology
16,0.5591270377515937,65.9,199,Domain,1.3 Sustainable Tourism
21,0.7338542370489667,40.4,199,Domain,2.2.4 Microbiology
21,0.7338542370489667,130.8,199,Domain,Unknown/NA domain
55,1.921999192271103,145.4,199,Domain,3.2.5.4 Soil Quality Management
72,2.5160716698821712,30.9,199,Domain,2.2 Biology
86,3.005307827914816,35.2,199,Domain,2.3 Physics
139,4.857416140466969,21.8,199,Domain,3.2.1 Transport and Infrastructure Engineering
214,7.4783241299275645,27.7,199,Domain,2.2.3 Zoology
15159,529.7379228297755,117.2,199,Genre,Article
21213,741.2976157390348,106.3,199,User,Expert
8820,308.21877956056596,86.9,199,User,Semi-expert
4919,171.89661866875556,98.1,199,User,General public
21,0.7338542370489667,200.5,199,User,Unknown/NA user
449,15.690502496904097,157.5,199,User,Unknown/NA user
21,0.7338542370489667,127.9,203,User,General public
41,1.4327630342384587,123.3,203,User,Semi-expert
54,1.8870537524116284,82.6,203,User,Expert
2,0.06989087971894921,43.7,203,Editor,Other
8,0.27956351887579683,92.1,203,Editor,Government
6,0.2096726391568476,238.5,203,Domain,3.2.5.1 Waste Management
6,0.2096726391568476,105.4,203,Domain,3.2.5.2 Water Treatment and Supply
7,0.2446180790163222,165.4,203,Domain,2.8 Ecology
10,0.349454398594746,266.8,203,Domain,1 Environmental Protection
10,0.349454398594746,47.6,203,Domain,2.10 Oceanography
11,0.3843998384542206,130.1,203,Domain,2.4 Geology
17,0.5940724776110683,82.6,203,Domain,0 General
21,0.7338542370489667,62.5,203,Domain,2.7.2 Climatology
25,0.8736359964868651,57.9,203,Domain,2.7.1 Meteorology
44,1.5375993538168824,70.9,203,Domain,3.2.3 Coastal Engineering
3,0.1048363195784238,35.5,203,Domain,3.3  Agricultural Engineering
3,0.1048363195784238,42.8,203,Domain,3.2.5.3 Air Quality Management
3,0.1048363195784238,372.5,203,Domain,2.3 Physics
9,0.3145089587352714,186.5,203,Editor,Unknown/NA editor
34,1.1881449552221366,88.1,203,Editor,Business/NGO
63,2.2015627111468996,106.3,203,Editor,Academic/Research/Educational
2,0.06989087971894921,281.2,203,Genre,Informational website
2,0.06989087971894921,171.3,203,Genre,Others
9,0.3145089587352714,122.9,203,Genre,Report
20,0.698908797189492,47.2,203,Genre,Article
29,1.0134177559247635,87.5,203,Genre,Lexicographical material
54,1.8870537524116284,186.2,203,Genre,Book
1,0.034945439859474604,57.5,203,Domain,1.1 Environmental Law
1,0.034945439859474604,30.6,203,Domain,2.9 Soil Sciences
1,0.034945439859474604,17.0,203,Domain,3.2.2 Hydraulic Engineering
2,0.06989087971894921,69.0,203,Domain,2.1 Geography
2,0.06989087971894921,35.0,203,Domain,2.5 Hydrology
3,0.1048363195784238,40.0,203,Domain,2.2.2 Botany
3,0.1048363195784238,76.8,203,Domain,3.1 Marine Engineering
64,2.2365081510063747,162.6,207,User,General public
81,2.8305806286174424,101.7,207,User,Semi-expert
133,4.6477435013101225,84.9,207,User,Expert
96,3.354762226509562,120.9,207,Genre,Lexicographical material
1,0.034945439859474604,14.9,207,Domain,2.1 Geography
1,0.034945439859474604,251.8,207,Domain,2.2.4 Microbiology
1,0.034945439859474604,53.6,207,Domain,2.3 Physics
1,0.034945439859474604,22.8,207,Domain,3.2.5 Environmental Engineering
1,0.034945439859474604,11.8,207,Domain,3.5 Energy Engineering
2,0.06989087971894921,26.4,207,Domain,2.9 Soil Sciences
2,0.06989087971894921,21.2,207,Domain,3.5.1 Renewable Energy
4,0.13978175943789842,20.4,207,Domain,2.4 Geology
4,0.13978175943789842,38.4,207,Domain,2.6 Chemistry
6,0.2096726391568476,123.1,207,Domain,3.2.1 Transport and Infrastructure Engineering
6,0.2096726391568476,103.1,207,Domain,3.2.4 Mining Engineering
7,0.2446180790163222,52.8,207,Domain,2.5 Hydrology
7,0.2446180790163222,77.3,207,Domain,3.1 Marine Engineering
8,0.27956351887579683,40.9,207,Domain,3.3  Agricultural Engineering
9,0.3145089587352714,51.8,207,Domain,2.2.2 Botany
9,0.3145089587352714,152.6,207,Domain,2.2.3 Zoology
9,0.3145089587352714,91.7,207,Domain,2.8 Ecology
10,0.349454398594746,73.4,207,Domain,3.2.2 Hydraulic Engineering
11,0.3843998384542206,272.9,207,Domain,1.1 Environmental Law
13,0.45429071817316985,149.6,207,Domain,1 Environmental Protection
16,0.5591270377515937,98.4,207,Domain,3.2.5.3 Air Quality Management
17,0.5940724776110683,291.5,207,Domain,3.2.5.1 Waste Management
18,0.6290179174705428,37.0,207,Domain,2.10 Oceanography
22,0.7687996769084412,166.7,207,Domain,3.2.5.2 Water Treatment and Supply
42,1.4677084740979334,88.0,207,Domain,0 General
46,1.6074902335358316,45.9,207,Domain,2.7.1 Meteorology
66,2.306399030725324,84.7,207,Domain,2.7.2 Climatology
76,2.6558534293200697,52.8,207,Domain,3.2.3 Coastal Engineering
89,3.1101441474932394,128.1,207,Genre,Book
44,1.5375993538168824,43.4,207,Genre,Article
32,1.1182540755031873,182.4,207,Genre,Report
13,0.45429071817316985,762.6,207,Genre,Informational website
18,0.6290179174705428,86.4,207,Editor,Government
29,1.0134177559247635,250.8,207,Editor,Unknown/NA editor
99,3.4595985460879852,107.0,207,Editor,Business/NGO
132,4.612798061450648,92.9,207,Editor,Academic/Research/Educational
4,0.13978175943789842,475.6,207,Genre,News
8,0.27956351887579683,131.4,211,User,General public
17,0.5940724776110683,70.2,211,User,Expert
18,0.6290179174705428,146.1,211,User,Semi-expert
2,0.06989087971894921,111.8,211,Editor,Unknown/NA editor
4,0.13978175943789842,124.2,211,Editor,Government
13,0.45429071817316985,90.8,211,Editor,Business/NGO
24,0.8386905566273904,109.2,211,Editor,Academic/Research/Educational
7,0.2446180790163222,44.6,211,Genre,Article
7,0.2446180790163222,257.9,211,Genre,Report
12,0.4193452783136952,111.6,211,Genre,Book
17,0.5940724776110683,138.4,211,Genre,Lexicographical material
1,0.034945439859474604,79.6,211,Domain,1 Environmental Protection
1,0.034945439859474604,102.9,211,Domain,2.1 Geography
1,0.034945439859474604,39.8,211,Domain,2.2.2 Botany
1,0.034945439859474604,76.4,211,Domain,3.1 Marine Engineering
2,0.06989087971894921,28.4,211,Domain,2.10 Oceanography
4,0.13978175943789842,141.3,211,Domain,3.3  Agricultural Engineering
5,0.174727199297373,176.4,211,Domain,2.4 Geology
5,0.174727199297373,352.5,211,Domain,2.8 Ecology
5,0.174727199297373,212.7,211,Domain,3.2.5.3 Air Quality Management
6,0.2096726391568476,87.0,211,Domain,0 General
7,0.2446180790163222,48.4,211,Domain,2.7.1 Meteorology
10,0.349454398594746,88.8,211,Domain,2.7.2 Climatology
11,0.3843998384542206,52.9,211,Domain,3.2.3 Coastal Engineering
1,0.034945439859474604,73.4,211,Domain,3.5.1 Renewable Energy
48,1.677381113254781,209.4,214,User,Semi-expert
25,0.8736359964868651,55.5,214,User,Expert
7,0.2446180790163222,61.8,214,User,General public
2,0.06989087971894921,35.0,214,Domain,3.3  Agricultural Engineering
2,0.06989087971894921,42.2,214,Domain,3.2.5.3 Air Quality Management
2,0.06989087971894921,52.0,214,Domain,3.2.5.2 Water Treatment and Supply
2,0.06989087971894921,117.6,214,Domain,3.2.5.1 Waste Management
1,0.034945439859474604,78.1,214,Domain,3.2.5 Environmental Engineering
1,0.034945439859474604,45.3,214,Domain,2.9 Soil Sciences
48,1.677381113254781,210.1,214,Genre,Lexicographical material
15,0.5241815978921189,51.4,214,Genre,Article
10,0.349454398594746,50.0,214,Genre,Book
7,0.2446180790163222,138.6,214,Genre,Report
38,1.3279267146600349,93.0,214,Editor,Academic/Research/Educational
36,1.2580358349410856,135.2,214,Editor,Business/NGO
2,0.06989087971894921,60.1,214,Editor,Unknown/NA editor
2,0.06989087971894921,63.4,214,Editor,Other
2,0.06989087971894921,33.4,214,Editor,Government
3,0.1048363195784238,347.1,214,Domain,3.4 Chemical Engineering
4,0.13978175943789842,28.2,214,Domain,2.10 Oceanography
4,0.13978175943789842,103.6,214,Domain,2.5 Hydrology
5,0.174727199297373,98.6,214,Domain,2.2.2 Botany
18,0.6290179174705428,314.9,214,Domain,2.4 Geology
13,0.45429071817316985,31.0,214,Domain,3.2.3 Coastal Engineering
13,0.45429071817316985,57.2,214,Domain,2.7.2 Climatology
11,0.3843998384542206,37.7,214,Domain,2.7.1 Meteorology
11,0.3843998384542206,561.5,214,Domain,2.1 Geography
6,0.2096726391568476,197.6,214,Domain,2.6 Chemistry
23,0.8037451167679158,165.3,214,Domain,0 General
9,0.3145089587352714,314.1,222,User,Unknown/NA user
50,1.7472719929737301,99.2,222,User,General public
103,3.599380305525884,101.0,222,User,Semi-expert
194,6.779415332738072,96.7,222,User,Expert
2,0.06989087971894921,26.8,222,Domain,2.2.3 Zoology
4,0.13978175943789842,18.2,222,Domain,2.2.2 Botany
7,0.2446180790163222,28.3,222,Domain,3.3  Agricultural Engineering
8,0.27956351887579683,47.9,222,Domain,3.2.5.2 Water Treatment and Supply
11,0.3843998384542206,92.3,222,Domain,3.5.1 Renewable Energy
20,0.698908797189492,119.4,222,Domain,2.5 Hydrology
23,0.8037451167679158,133.5,222,Domain,3.2.2 Hydraulic Engineering
24,0.8386905566273904,39.8,222,Domain,0 General
24,0.8386905566273904,96.8,222,Domain,2.4 Geology
25,0.8736359964868651,201.4,222,Domain,2.8 Ecology
32,1.1182540755031873,291.1,222,Domain,1 Environmental Protection
43,1.502653913957408,69.8,222,Domain,2.10 Oceanography
71,2.4811262300226966,72.0,222,Domain,2.7.2 Climatology
87,3.0402532677742906,68.7,222,Domain,2.7.1 Meteorology
143,4.997197899904868,78.6,222,Domain,3.2.3 Coastal Engineering
1,0.034945439859474604,10.4,222,Domain,2.9 Soil Sciences
127,4.438070862153275,97.7,222,Genre,Article
87,3.0402532677742906,97.8,222,Genre,Book
12,0.4193452783136952,81.0,222,Editor,Unknown/NA editor
15,0.5241815978921189,106.8,222,Editor,Other
29,1.0134177559247635,108.7,222,Editor,Government
101,3.529489425806935,85.2,222,Editor,Business/NGO
199,6.954142532035446,109.4,222,Editor,Academic/Research/Educational
15,0.5241815978921189,418.7,222,Genre,Others
37,1.2929812748005602,164.7,222,Genre,Report
90,3.145089587352714,88.5,222,Genre,Lexicographical material
1779,62.167937510005316,89.0,226,Editor,Unknown/NA editor
2285,79.85033007889946,120.6,226,Editor,Other
5428,189.68384755722812,150.8,226,Editor,Government
11874,414.9421528914014,74.3,226,Editor,Business/NGO
26671,932.0298264920472,108.7,226,Editor,Academic/Research/Educational
85,2.9703623880553414,331.3,226,Genre,Leaflet
1010,35.29489425806935,112.4,226,Domain,3.2.1 Transport and Infrastructure Engineering
1013,35.39973057764777,56.0,226,Domain,2.8 Ecology
1039,36.308312013994104,64.9,226,Domain,1 Environmental Protection
1112,38.859329123735755,103.7,226,Domain,3.2.4 Mining Engineering
1306,45.63874445647383,68.0,226,Domain,2.6 Chemistry
1366,47.735470848042304,87.3,226,Domain,3.5 Energy Engineering
1487,51.96386907103873,60.9,226,Domain,2.5 Hydrology
1793,62.65717366803796,59.8,226,Domain,3.2.5.3 Air Quality Management
1833,64.05499126241695,109.8,226,Domain,3.1 Marine Engineering
982,34.316421942004055,91.3,226,Domain,3.2.5.1 Waste Management
1916,66.95546277075334,53.0,226,Domain,2.4 Geology
2186,76.39073153281147,68.2,226,Domain,2.2.2 Botany
2261,79.01163952227208,130.2,226,Domain,3.5.1 Renewable Energy
2363,82.57607438793848,97.1,226,Domain,3.2.5.2 Water Treatment and Supply
2783,97.25315912891782,77.1,226,Domain,3.3  Agricultural Engineering
3181,111.16144419298871,36.2,226,Domain,0 General
5032,175.8454533728762,56.0,226,Domain,2.10 Oceanography
6405,223.82554229993482,44.6,226,Domain,2.7.2 Climatology
10013,349.9086893129192,54.3,226,Domain,2.7.1 Meteorology
21096,737.2089992754762,79.6,226,Domain,3.2.3 Coastal Engineering
2065,72.16233330981505,82.2,226,Domain,3.2.2 Hydraulic Engineering
916,32.01002291127874,123.3,226,Domain,1.1 Environmental Law
740,25.859625496011205,78.9,226,Domain,2.2.5 Molecular Biology
690,24.112353503037475,49.5,226,Domain,2.9 Soil Sciences
99,3.4595985460879852,282.2,226,Genre,Patent
105,3.6692711852448334,72.2,226,Genre,News
259,9.050868923603922,286.7,226,Genre,Law
264,9.225596122901296,89.6,226,Genre,Informational website
676,23.623117345004832,103.4,226,Genre,Thesis
830,29.00471508336392,171.7,226,Genre,Others
3578,125.03478381720014,118.0,226,Genre,Report
9651,337.2584400837894,70.3,226,Genre,Lexicographical material
12336,431.0869461064787,102.7,226,Genre,Book
20154,704.2903949278511,114.9,226,Genre,Article
33,1.153199515362662,78.4,226,Domain,1.2 Environmental Education
43,1.502653913957408,125.6,226,Domain,1.3 Sustainable Tourism
49,1.7123265531142553,14.9,226,Domain,2.2 Biology
57,1.9918900719900523,63.3,226,Domain,2.8.1 Human Ecology
60,2.0967263915684757,82.0,226,Domain,2.2.4 Microbiology
86,3.005307827914816,161.3,226,Domain,3.2.5.4 Soil Quality Management
120,4.1934527831369515,34.9,226,Domain,2.3 Physics
288,10.064286679528685,23.3,226,Domain,2.1 Geography
289,10.09923211938816,52.9,226,Domain,3.4 Chemical Engineering
319,11.147595315172397,39.4,226,Domain,3.2.5 Environmental Engineering
567,19.8140644003221,52.2,226,Domain,2.2.3 Zoology
987,34.491149141301435,255.3,226,User,Unknown/NA user
4259,148.83262836150232,62.6,226,User,General public
11793,412.11157226278397,85.7,226,User,Semi-expert
30998,1083.2387447639937,114.5,226,User,Expert
129,4.507961741872224,161.6,230,User,Unknown/NA user
6036,210.9306749917887,108.0,230,User,Expert
1082,37.81096592795152,77.1,230,User,General public
1,0.034945439859474604,34.1,230,User,Unknown/NA user
2671,93.33926986465666,94.0,230,User,Semi-expert
902,31.520786753246092,144.1,230,Genre,Report
183,6.395015494283852,83.2,230,Domain,2.2.3 Zoology
164,5.731052136953835,75.4,230,Domain,3.2.5.1 Waste Management
137,4.787525260748021,91.2,230,Domain,1.1 Environmental Law
126,4.403125422293799,44.6,230,Domain,2.9 Soil Sciences
124,4.33323454257485,49.5,230,Domain,2.1 Geography
105,3.6692711852448334,95.0,230,Domain,3.4 Chemical Engineering
104,3.634325745385359,63.5,230,Domain,3.2.5 Environmental Engineering
102,3.5644348656664095,47.0,230,Domain,3.2.4 Mining Engineering
72,2.5160716698821712,103.4,230,Domain,2.3 Physics
4,0.13978175943789842,6.0,230,Domain,2.2 Biology
1,0.034945439859474604,21.9,230,Domain,Unknown/NA domain
1,0.034945439859474604,6.8,230,Domain,2.2.4 Microbiology
3554,124.19609326057274,98.2,230,Genre,Article
2939,102.70464774699585,118.5,230,Genre,Book
2170,75.83160449505988,76.6,230,Genre,Lexicographical material
226,7.89766940824126,226.4,230,Genre,Others
103,3.599380305525884,76.3,230,Genre,Thesis
204,7.128869731332819,64.5,230,Domain,3.5 Energy Engineering
18,0.6290179174705428,29.6,230,Genre,Informational website
238,8.317014686554955,65.1,230,Domain,2.8 Ecology
246,8.59657820543075,135.4,230,Domain,3.2.1 Transport and Infrastructure Engineering
